Age,Annual_Income_k$,Spending_Score,Visit_Frequency_per_Month,Time_Spent_per_Visit_min,Online_Shopping_Ratio,Days_Since_Last_Visit,Gender_Enc,Loyalty_Enc
0.8142434865237598,-0.15599870800782326,1.6565481901890593,1.4991021343472632,-0.3110945701821715,1.1590363688620673,-1.5419316028783714,-0.9920317455237933,0.9454836825347088
1.6770707872091917,0.9539320172507473,1.621052250225292,1.0192870908135183,-1.6708668601453829,-1.1945214824457184,0.610903394518878,1.0080322575483704,0.9454836825347088
0.1505301783041969,0.21397820041170026,-0.08275286803552905,0.17961076462946515,-0.5710510373810207,-1.1492482895473535,0.41837343540205085,-0.9920317455237933,0.9454836825347088
-0.7786684532031911,-0.4273151075154738,0.6981578111673473,0.05965700374602896,-1.0909639717787192,1.0364523409086,-1.1218662375325665,-0.9920317455237933,-1.0576597126659455
1.079728809811585,1.3239089256702707,0.30770247156590913,0.05965700374602896,-1.1109606231017075,0.43390126718370287,-1.156871684644717,1.0080322575483704,0.9454836825347088
-1.2432677689568852,1.4718996890380802,0.30770247156590913,-0.1802505180208434,-0.09113140562929913,-1.5472882074879175,-1.4194125379858449,-0.9920317455237933,-1.0576597126659455
-0.3804404682714534,1.545895070721985,-1.715566106368816,-1.0199268442048968,-0.8710008072258467,0.45559210749419055,1.1534878247572091,-0.9920317455237933,0.9454836825347088
0.8142434865237598,-1.1426037971265526,-0.757175727347104,0.6594258081632098,0.9686911144890861,-0.631783068054152,-1.5069261557662208,1.0080322575483704,-1.0576597126659455
-0.513183129915366,1.126587907846525,0.6271659312398131,-0.5401118006711519,0.3687915747994341,-0.4244264076066647,-0.15921644194843068,1.0080322575483704,-1.0576597126659455
-0.24769780662754085,1.5952253251779214,0.5206781113485117,1.0192870908135183,-1.7108601627913596,0.9658910801312085,0.1908380291730733,1.0080322575483704,0.9454836825347088
-1.0441537764910163,-1.1426037971265526,1.1596050306963197,-1.7396494095055137,-0.5110610834120556,1.1087475225011267,1.6260613607712395,-0.9920317455237933,0.9454836825347088
-1.0441537764910163,0.18931307318373206,-0.8636635472384054,-0.5401118006711519,-1.4509036955925103,-0.31475782662927027,-1.7169588384391232,-0.9920317455237933,0.9454836825347088
-0.18132647580558453,-0.08200332632391853,1.3725806704789223,0.8993333299300822,-1.6108769061764177,1.5810242130506047,-0.6317899779624611,-0.9920317455237933,0.9454836825347088
0.615129494057891,-1.4632504510901396,-1.4315985866586791,0.6594258081632098,0.3287982721534573,-0.29358757059575497,-1.1393689610886417,1.0080322575483704,0.9454836825347088
0.8806148173457161,-0.969947906530775,0.09472683178330649,-1.3797881268552052,-1.5308903008844639,0.9731879380571604,0.0683189642805469,1.0080322575483704,-1.0576597126659455
-0.18132647580558453,1.3979043073541755,1.0176212708412513,-1.0199268442048968,-0.3110945701821715,-0.02518578254957978,-1.5594343264344466,-0.9920317455237933,0.9454836825347088
-1.5751244230666666,0.608620236059192,0.30770247156590913,1.2591946125803908,0.0688418049546081,1.4089859994027492,0.5058870531824269,-0.9920317455237933,0.9454836825347088
-0.3140691374494971,0.5099597271473191,-1.0056473070934737,-0.06029675713740722,1.4286140949178194,1.4444503890698526,-1.6119424971026721,1.0080322575483704,-1.0576597126659455
-1.641495753888623,-0.9946130337587432,0.023734951855772277,0.2995645255129013,1.2486442330109238,-1.3997426342369335,-0.7543090428549873,1.0080322575483704,0.9454836825347088
-0.18132647580558453,0.16464794595576382,-0.08275286803552905,-0.42015803978771576,0.7887212525821905,1.5440665986808,-0.33424367750918266,1.0080322575483704,-1.0576597126659455
1.1461001406335414,-1.2659294332663937,-1.041143247057241,0.17961076462946515,0.20881836421552688,1.1593655526657611,1.1534878247572091,1.0080322575483704,0.9454836825347088
0.2169015091261532,-0.27932434414766444,-1.0056473070934737,-1.7396494095055137,-0.25110461621320634,1.0407080478573112,1.0134660363086077,-0.9920317455237933,-1.0576597126659455
0.7478721557018035,1.545895070721985,1.6920441301528264,-0.5401118006711519,0.5687580880293182,-1.0062489485468156,-1.5244288793222962,1.0080322575483704,0.9454836825347088
-1.641495753888623,0.5346248543752873,-0.7216797873833369,1.4991021343472632,1.6685739107936801,1.0885830889271053,0.8034333536357052,-0.9920317455237933,-1.0576597126659455
-0.3804404682714534,-0.6986315070231244,-0.8991594872021725,-1.7396494095055137,-0.7110275966419396,1.244648213308687,-0.894330831303589,-0.9920317455237933,-1.0576597126659455
0.41601550159202205,1.4472345618101121,-0.7926716673108711,-0.06029675713740722,-0.6110443400269976,-0.7003180220254599,-1.2793907495372434,-0.9920317455237933,0.9454836825347088
-0.97778244566906,-0.27932434414766444,0.5206781113485117,1.4991021343472632,-0.9109941098718235,1.598731042065768,0.2258434762852237,1.0080322575483704,0.9454836825347088
-0.3140691374494971,-0.9946130337587432,-0.18924068792683035,0.6594258081632098,-1.0909639717787192,-1.5299542744678827,0.40087071184597567,1.0080322575483704,0.9454836825347088
1.1461001406335414,-1.6359063416859174,0.6271659312398131,-0.6600655615545882,-1.430907044269522,-1.1830768419235438,-1.5244288793222962,1.0080322575483704,-1.0576597126659455
-0.11495514498362826,-1.512580705546076,-1.5380864065499804,-1.0199268442048968,-0.49106443208906714,0.16100940039444558,0.873444247860006,1.0080322575483704,-1.0576597126659455
1.4779567947433228,0.4359643454634144,-0.04725692807176194,-1.6196956486220775,1.3686241409488542,0.29349083403517295,-0.9993471726400401,-0.9920317455237933,-1.0576597126659455
0.01778751666028433,1.4472345618101121,-1.4670945266224462,-0.6600655615545882,-1.1709505770706727,0.5339586522684091,-0.6667954250746114,1.0080322575483704,0.9454836825347088
1.0133574789896287,1.348574052898239,-0.5087041476007343,1.0192870908135183,-0.45107112944309036,-1.6439897908178815,-0.719303595742837,1.0080322575483704,0.9454836825347088
0.08415884748224062,-1.487915578318108,1.1596050306963197,-1.3797881268552052,0.8687078578741442,1.626837539700889,1.4510341252104875,-0.9920317455237933,-1.0576597126659455
-0.7122971223812349,-0.37798485305953733,-1.751062046332583,-0.42015803978771576,0.808717903905179,-1.5482328628248685,-1.1393689610886417,1.0080322575483704,0.9454836825347088
-0.7786684532031911,0.287973582095605,-1.4315985866586791,0.41951828639633754,-1.0109773664867656,-1.2068169241727793,-1.6119424971026721,-0.9920317455237933,-1.0576597126659455
1.34521413309941,1.6198904524058897,-0.5087041476007343,1.2591946125803908,0.5487614367063297,-1.6542336419022587,0.1733353056169981,-0.9920317455237933,0.9454836825347088
1.6106994563872352,0.6826156177430968,0.8046456310586486,-0.5401118006711519,-1.4709003469154989,0.2625158838158354,-1.1218662375325665,-0.9920317455237933,0.9454836825347088
1.1461001406335414,0.041322309815922637,-0.15374474796306326,-0.8999730833214605,-1.430907044269522,1.5294132023101996,-1.4719207086540704,-0.9920317455237933,-1.0576597126659455
1.6770707872091917,1.0772576533905884,-0.6506879074558027,0.2995645255129013,0.04884515363161969,0.6060636305761903,1.6435640843273147,-0.9920317455237933,0.9454836825347088
-1.5751244230666666,-1.5865760872299808,-0.6506879074558027,-0.5401118006711519,-1.2909304850086032,1.1493894938679543,-1.2968934730933186,-0.9920317455237933,0.9454836825347088
0.6815008248798472,0.21397820041170026,-1.5735823465137475,-0.5401118006711519,-0.25110461621320634,-1.6567760943937293,-0.7018008721867618,-0.9920317455237933,0.9454836825347088
1.6106994563872352,0.6332853632871602,-0.08275286803552905,-0.3002042789042796,-1.230940531039638,0.17638295277572733,-0.35174640106525784,-0.9920317455237933,0.9454836825347088
-1.3096390997788414,-1.6605714689138855,-0.4377122676732001,-1.4997418877386415,0.28880496950748047,-0.1094851604730265,-0.22922733617273147,1.0080322575483704,0.9454836825347088
-0.3804404682714534,-1.6605714689138855,-1.1831270069123094,-0.42015803978771576,1.6885705621166684,0.02713468666321986,0.610903394518878,1.0080322575483704,-1.0576597126659455
-1.176896438134929,0.7812761266549697,0.8401415710224157,-1.4997418877386415,0.6087513906752949,-1.4524546845167863,1.416028678098337,1.0080322575483704,0.9454836825347088
0.8142434865237598,-0.7726268887070291,-0.8281676072746383,-0.6600655615545882,1.5885873055017266,0.6701635292374929,-0.19422188906058108,1.0080322575483704,-1.0576597126659455
-0.5795544607373223,-1.3399248149502985,0.13022277174707358,1.379148373463827,-0.9109941098718235,0.04187830750399382,0.873444247860006,-0.9920317455237933,0.9454836825347088
-1.5087530922447103,0.7319458721990332,-0.011760988107994832,0.17961076462946515,1.7285638647626453,0.9500029865391221,-0.4917681895138594,1.0080322575483704,0.9454836825347088
-0.11495514498362826,0.7812761266549697,-0.5442000875645014,0.7793795690466461,0.028848502308631285,-0.02028552908445808,0.3833679882899005,-0.9920317455237933,-1.0576597126659455
-0.8450397840251475,1.2992437984423026,1.230596910623854,-1.6196956486220775,1.6285806081477034,-1.1849061279939115,-0.10670827128020507,1.0080322575483704,-1.0576597126659455
1.544328125565279,-0.4766453619714103,-0.8991594872021725,0.17961076462946515,0.4687748314143761,0.5447303961879439,-0.05420010061197948,1.0080322575483704,0.9454836825347088
-1.176896438134929,-0.4766453619714103,-0.7926716673108711,0.05965700374602896,0.6687413446442602,-1.1051470926501283,-1.174374408200792,1.0080322575483704,0.9454836825347088
-0.04858381416167196,1.2992437984423026,-1.2541188868398436,-1.6196956486220775,0.20881836421552688,1.3218315707218458,-0.806817213523213,-0.9920317455237933,-1.0576597126659455
-1.641495753888623,-0.2053289624637597,-1.6445742264412817,1.4991021343472632,1.1686576277189702,0.42289501570353133,-0.7018008721867618,1.0080322575483704,-1.0576597126659455
-0.4468117990934097,1.1019227806185568,1.5145644303339907,0.7793795690466461,-0.5910476887040091,-1.1577858352074772,-0.5267736366260098,-0.9920317455237933,-1.0576597126659455
0.08415884748224062,-0.22999408969172794,0.8046456310586486,0.5394720472797737,0.8687078578741442,1.63367211882426,1.5910559136590892,-0.9920317455237933,-1.0576597126659455
1.34521413309941,-1.5865760872299808,-0.8281676072746383,-1.1398806050883328,0.1888217128925385,0.09438727731753861,0.5758979474067276,1.0080322575483704,0.9454836825347088
-1.3096390997788414,0.5099597271473191,-0.8636635472384054,1.4991021343472632,0.6887379959672485,-1.450078816263015,-0.22922733617273147,1.0080322575483704,0.9454836825347088
1.1461001406335414,-1.4139201966342032,-1.1121351269847752,1.1392408516969545,-0.49106443208906714,0.47045167870762705,-1.4194125379858449,1.0080322575483704,0.9454836825347088
-1.2432677689568852,0.3619689637795097,1.4790684903702236,1.6190558952306993,1.0086844171350628,-0.8249642006875607,-0.3167409539531075,-0.9920317455237933,0.9454836825347088
1.34521413309941,1.5212299434940166,-1.1831270069123094,-0.6600655615545882,-0.37108452415113674,1.0836398875269828,0.2608489233973741,1.0080322575483704,0.9454836825347088
0.5487581632359346,1.4472345618101121,-0.2602325678543646,1.4991021343472632,-0.11112805695228752,1.1326248327327277,1.4860395723226378,-0.9920317455237933,-1.0576597126659455
-0.8450397840251475,-0.22999408969172794,-0.3312244477818988,-0.6600655615545882,-1.390913741623545,1.6912577480983066,-1.3143961966493938,-0.9920317455237933,-1.0576597126659455
-0.6459257915592785,0.18931307318373206,-0.2957285078181317,-0.8999730833214605,0.6087513906752949,0.0371946963173298,-0.5792818072942354,1.0080322575483704,-1.0576597126659455
0.615129494057891,1.6445555796338578,-0.011760988107994832,-1.7396494095055137,-0.7310242479649279,-0.12545483198277785,0.7334224594114044,1.0080322575483704,0.9454836825347088
1.544328125565279,-0.3286545986036009,1.1951009706600868,-0.3002042789042796,0.5087681340603529,0.9095310105302276,-0.6492927015185362,-0.9920317455237933,-1.0576597126659455
0.8806148173457161,1.2005832895304296,-0.3667203877456659,1.0192870908135183,0.14882841024656168,-1.243537708714164,-0.7893144899671378,-0.9920317455237933,0.9454836825347088
-1.5087530922447103,1.5212299434940166,-0.402216327709433,-0.7800193224380243,1.6285806081477034,0.1933723508860853,0.7684279065235549,-0.9920317455237933,0.9454836825347088
-1.641495753888623,-0.15599870800782326,-0.9701513671297067,0.7793795690466461,-0.031141451660333917,0.19105664629231336,1.7135749785516154,1.0080322575483704,0.9454836825347088
-1.3760104306007979,-1.4385853238621715,1.621052250225292,-0.6600655615545882,1.2486442330109238,-1.3926132427898716,0.5583952238506524,-0.9920317455237933,-1.0576597126659455
1.0133574789896287,0.26330845486763677,0.05923089181953938,-0.06029675713740722,1.1886542790419585,-0.2536421625583229,-1.0868607904204162,1.0080322575483704,0.9454836825347088
-1.5087530922447103,1.669220706861826,-0.11824880799929616,-1.259834365971769,1.4086174435948309,1.2555766449669785,-1.0868607904204162,-0.9920317455237933,0.9454836825347088
0.1505301783041969,-0.4766453619714103,0.4496862314209776,0.7793795690466461,1.308634186979889,1.2655230616446593,0.5583952238506524,-0.9920317455237933,-1.0576597126659455
-0.5795544607373223,1.126587907846525,1.6565481901890593,0.05965700374602896,-0.25110461621320634,-1.3587588746345456,1.6085586372151643,1.0080322575483704,0.9454836825347088
-0.04858381416167196,-1.1179386698985845,0.6626618712035802,-0.3002042789042796,0.4487781800913877,-1.3882871695527583,-1.1218662375325665,-0.9920317455237933,-1.0576597126659455
1.1461001406335414,-0.9206176520748385,-0.2602325678543646,0.7793795690466461,1.1686576277189702,-0.7920389111014099,1.416028678098337,1.0080322575483704,0.9454836825347088
0.4823868324139784,-0.4766453619714103,-0.08275286803552905,1.1392408516969545,-1.3709170903005568,1.3300537286141894,0.43587615895812604,1.0080322575483704,-1.0576597126659455
-1.1105251073129727,1.0032622717066837,-0.5796960275282685,0.5394720472797737,-0.8909974585488352,-1.2559084678315648,0.9959633127525324,-0.9920317455237933,0.9454836825347088
0.615129494057891,0.26330845486763677,-0.3667203877456659,0.2995645255129013,0.28880496950748047,0.7934575988587886,-1.4194125379858449,1.0080322575483704,0.9454836825347088
-0.8450397840251475,-0.7232966342510927,0.8756375109861828,-0.5401118006711519,-0.8310075045798699,-1.3520745173705442,0.40087071184597567,1.0080322575483704,-1.0576597126659455
0.2832728399481095,-1.2412643060384256,0.3786943514934433,1.379148373463827,-0.09113140562929913,0.4576406729030307,1.135985101201134,-0.9920317455237933,0.9454836825347088
1.4115854639213665,-0.7232966342510927,-0.011760988107994832,-0.7800193224380243,-1.390913741623545,-0.46831210385245764,1.0834769305329084,1.0080322575483704,-1.0576597126659455
-0.7786684532031911,1.027927398934652,0.591669991276046,0.05965700374602896,-0.27110126753619473,1.0323983389571767,1.6260613607712395,1.0080322575483704,0.9454836825347088
-1.2432677689568852,0.8306063811109061,0.4141902914572104,-1.6196956486220775,-1.4509036955925103,-0.89260142506821,0.960957865640382,1.0080322575483704,-1.0576597126659455
-0.8450397840251475,-1.3399248149502985,0.27220653160214203,1.2591946125803908,1.4086174435948309,0.5133356291375266,-0.894330831303589,-0.9920317455237933,0.9454836825347088
-0.24769780662754085,1.2005832895304296,-0.6151919674920356,1.1392408516969545,0.908701160520121,-0.8856947208274718,1.2059959954254347,1.0080322575483704,0.9454836825347088
0.8806148173457161,1.6198904524058897,0.8756375109861828,-1.6196956486220775,-0.09113140562929913,0.7714884310173246,-1.43691526154192,-0.9920317455237933,0.9454836825347088
-0.3804404682714534,1.4225694345821438,-1.2186229468760765,-0.42015803978771576,1.2286475816879354,1.326281457489305,1.2059959954254347,-0.9920317455237933,-1.0576597126659455
-0.7122971223812349,1.4472345618101121,1.1241090907325526,-0.8999730833214605,0.6687413446442602,-1.2631920434524575,0.6284061180749533,1.0080322575483704,-1.0576597126659455
1.2124714714554976,-0.27932434414766444,1.5500603702977578,-0.7800193224380243,0.6687413446442602,1.3017264558284907,-0.7368063192989122,1.0080322575483704,-1.0576597126659455
-0.5795544607373223,-0.5753058708832832,-0.08275286803552905,-0.42015803978771576,-0.7910142019338932,0.35514501972610774,-1.594439773546597,1.0080322575483704,-1.0576597126659455
1.34521413309941,-1.0439432882146797,-1.4315985866586791,1.2591946125803908,0.4087848774454109,-1.2621217870385437,0.5058870531824269,-0.9920317455237933,-1.0576597126659455
-0.18132647580558453,0.6332853632871602,1.1241090907325526,-0.7800193224380243,0.4287815287683993,-0.22050468865337206,0.3133570940655997,1.0080322575483704,0.9454836825347088
-0.04858381416167196,-1.512580705546076,-0.4377122676732001,-0.6600655615545882,-1.5508869522074524,-1.1451087996180307,-0.7543090428549873,1.0080322575483704,0.9454836825347088
-0.11495514498362826,-0.3286545986036009,-1.1121351269847752,1.1392408516969545,-0.1511213595982643,0.7253334049265568,0.47088160607027646,1.0080322575483704,0.9454836825347088
1.2124714714554976,-1.2412643060384256,-0.5087041476007343,-1.6196956486220775,1.3686241409488542,0.9282272954194714,1.048471483420758,1.0080322575483704,0.9454836825347088
0.9469861481676725,-1.0686084154426478,0.30770247156590913,0.05965700374602896,-1.430907044269522,-1.3360188524894576,-0.7018008721867618,1.0080322575483704,0.9454836825347088
